SKU_ID,SKU,BrandSlug,LineOfBusiness,Channel,SubChannel,ProductPath,BundleSlug,BundleName,BundleDescription,EffectiveDate,ExpirationDate,State,Commodity,UtilityCode,UtilityAbbrev,PremiseType,LockType,TermsOfServiceType,PricingTerm,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,ECF,ComcastPTC_Discount,DailyServiceCharge,MonthlyServiceCharge,VAS_Code,ProductEligibilityClass,PartnerCode,PromoCode,SignupBonus,SignupVesting,MerchandiseSlug,Merchandise,MerchandiseVesting,OngoingValue,OngoingFrequency,Sunday2cents,PriorityLevel,RequiresCorrespondence,TOS_Template,TOS_TemplateLabels,UMS_KitCode,CEN_KitCode,PromoSwitchKitCode,EnvironmentUse
210956,10E37FD3-7216,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,MD,Gas,56,BGG,residential,Intro,Variable,3,0.47,0.47,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210963,130CAEDF-5982,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,MD,Gas,57,WGL,residential,Intro,variable,3,0.51,0.51,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210957,112081B2-2603,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,NJ,Gas,48,PSEG Gas,residential,Intro,Variable,3,0.37,0.37,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210964,130E5EBC-82FE,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,NJ,Gas,80,SJersey,residential,Intro,Variable,3,0.55,0.55,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210952,0E5DC6D3-56D2,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,OH,Gas,50,COLOHG,residential,Intro,Variable,3,5.39,0.539,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210953,0E9E476A-236B,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,OH,Gas,51,DUKEOHG,residential,Intro,Variable,3,0.539,0.539,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210954,10931508-AB43,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,OH,Gas,52,DEOHG,residential,Intro,Variable,3,3.69,3.69,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210968,14842825-8E7F,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,3.69,0.369,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210967,13A857F2-276F,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,3,3.6876,3.6876,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210955,10D5CCE4-0114,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,PA,Gas,76,PGW,residential,Intro,Variable,3,0.53,0.53,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
210962,12A6B285-A405,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,renewable_plan_gas,Carbon Offset Plan,Goal Zero Guide 10 (Gas),04/22/2019,,PA,Gas,77,NFGPA,residential,Intro,Variable,3,0.51,0.51,,,,,,,,,19,,gze,577,,,gz_guide10,Goal Zero Guide 10,P3M,,,N,,Y,,,,,,All
228464,09673BD3-EBAC,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable,Essentials Electric Variable Plan,Basic Inbound Variable Plan,02/09/2020,,OH,Electric,72,CEI,residential,Intro,Variable,3,0.045,0.045,,,,,,,,,7,,nrr,632,$25,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
228465,09E2D4A6-B179,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable,Essentials Electric Variable Plan,Basic Inbound Variable Plan,02/09/2020,,OH,Electric,73,OE,residential,Intro,Variable,3,0.049,0.049,,,,,,,,,7,,nrr,632,$25,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
225678,12CCCED1-40EE,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable,Essentials Electric Variable Plan,Basic Inbound Variable Plan,10/08/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.114,0.114,,,,,,,,,7,,nrr,632,$25,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
195538,06857807-7D4C,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable,Essentials Electric Variable Plan,Basic Inbound Variable Plan,10/23/2018,,IL,Electric,81,Ameren,residential,Intro,Variable,3,0.047,0.047,,,,,,,,,7,,nrr,632,$25,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
227427,0C7A3FCD-7365,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),01/06/2020,,PA,Gas,68,UGIG,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
226354,0D39A089-4957,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),10/18/2019,,PA,Gas,75,PECO-GAS,residential,intro,variable,3,0.55,0.55,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211776,08FED219-47BA,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,IL,Gas,69,PEOPGAS,residential,intro,variable,3,0.49,0.49,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211775,08EC4D7F-CCCC,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,IL,Gas,70,NICOR,residential,intro,variable,3,0.35,0.35,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211777,09082074-B3DC,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,MD,Gas,56,BGG,residential,intro,variable,3,0.41,0.41,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211778,0A6B3C5D-1034,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,MD,Gas,57,WGL,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211779,0ACA9B14-5112,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,NJ,Gas,48,PSEG Gas,residential,intro,variable,3,0.31,0.31,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211780,0AD77398-4FE7,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,NJ,Gas,80,SJersey,residential,intro,variable,3,0.51,0.51,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211781,0B4B468A-7E7A,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,NY,Gas,39,NIMO-GAS,residential,intro,variable,3,0.59,0.59,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211782,0C534BE1-A4C8,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,NY,Gas,53,NYSEG-GAS,residential,intro,variable,3,0.49,0.49,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211783,0CA31FF9-F1E8,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,PA,Gas,64,COLPAG,residential,intro,variable,3,2.99,0.299,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211787,0DE61D43-2131,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,PA,Gas,65,PNGPA,residential,intro,variable,3,2.89,2.89,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211786,0D333F28-21BF,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,PA,Gas,76,PGW,residential,intro,variable,3,0.45,0.45,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
211784,0CB0FA2B-8C33,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/23/2019,,PA,Gas,77,NFGPA,residential,intro,variable,3,0.43,0.43,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
210977,175EEBC2-1C0D,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/22/2019,,OH,Gas,50,COLOHG,residential,Intro,Variable,3,4.19,0.419,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
210978,17CE9B24-B79C,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/22/2019,,OH,Gas,51,DUKEOHG,residential,Intro,Variable,3,0.419,0.419,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
210979,17D94D0F-946F,nrg_residential,mass_market,inbound_telemarketing,,*Primary Plans,variable_gas,Essentials Natural Gas Plan,Basic Inbound Variable Plan (Gas),04/22/2019,,OH,Gas,52,DEOHG,residential,Intro,Variable,3,2.89,2.89,,,,,,,,,6,,nrr,633,$15,3 Months,,,,1%,12 Months,N,,Y,,,,,,All
228466,0BE0E7AB-C946,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,02/09/2020,,OH,Electric,72,CEI,residential,Contract,Fixed,6,0.059,0.059,,,,,$0.00,,,,11,,gze,406,,,gz_rockout2_black,Goal Zero Rock Out 2 Solar Rechargeable Speaker,P3M,,,N,,Y,,,,,,All
228467,0CB0E6BA-629A,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,02/09/2020,,OH,Electric,73,OE,residential,Contract,Fixed,6,0.059,0.059,,,,,$0.00,,,,11,,gze,406,,,gz_rockout2_black,Goal Zero Rock Out 2 Solar Rechargeable Speaker,P3M,,,N,,Y,,,,,,All
228347,03B4AB20-E84F,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,02/04/2020,,IL,Electric,81,Ameren,residential,Contract,Fixed,6,0.065,0.065,,,,,$0.00,,,,11,,gze,406,,,gz_rockout2_black,Goal Zero Rock Out 2 Solar Rechargeable Speaker,P3M,,,N,,Y,,,,,,All
228348,03ED7E7E-32F6,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,02/04/2020,,NJ,Electric,30,RECO,residential,contract,fixed,6,0.123,0.123,,,,,$60.00,,,,11,,gze,406,,,gz_rockout2_black,Goal Zero Rock Out 2 Solar Rechargeable Speaker,P3M,,,N,,Y,,,,,,All
212119,A7E5398B-C97E,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,online_exclusive_3_gas,Electric Choice Variable Plan,Electric Choice Plan - Variable (Gas),04/23/2019,,MD,Gas,56,BGG,residential,Intro,Variable,3,0.41,0.41,,,,,,,,,6,,nrr,566,,,,,,1%,12 Months,N,,Y,,,,,,All
212120,A880AF70-C06A,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,online_exclusive_3_gas,Electric Choice Variable Plan,Electric Choice Plan - Variable (Gas),04/23/2019,,MD,Gas,57,WGL,residential,Intro,Variable,3,0.43,0.43,,,,,,,,,6,,nrr,566,,,,,,1%,12 Months,N,,Y,,,,,,All
212122,A965131B-1B07,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,online_exclusive_3_gas,Plug in Illinois Variable Plan,Online Exclusive Plan - Variable (Gas),04/23/2019,,IL,Gas,69,PEOPGAS,residential,Intro,Variable,3,0.39,0.39,,,,,,,,,6,,nrr,566,,,,,,1%,12 Months,N,,Y,,,,,,All
212121,A8C7C511-4CF9,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,online_exclusive_3_gas,Plug in Illinois Variable Plan,Online Exclusive Plan - Variable (Gas),04/23/2019,,IL,Gas,70,NICOR,residential,Intro,Variable,3,0.33,0.33,,,,,,,,,6,,nrr,566,,,,,,1%,12 Months,N,,Y,,,,,,All
214423,09C891C6-968B,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,price_lock_24m,24M Price Lock Plan,24M Price Lock Plan,06/28/2019,,IL,Electric,81,Ameren,residential,Contract,Fixed,24,0.071,0.071,,,,,$0.00,,,,6,,nrr,524,,,,,,,,N,,Y,,,,,,All
206619,4451E3C8-E773,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,price_lock_24m,24M Price Lock Plan,24M Price Lock Plan,03/14/2019,,NJ,Electric,30,RECO,residential,contract,fixed,24,0.132,0.132,,,,,$240.00,,,,6,,nrr,524,,,,,,,,N,,Y,,,,,,All
194906,09AE950D-940F,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,price_lock_24m,24M Price Lock Plan,24M Price Lock Plan,10/08/2018,,OH,Electric,72,CEI,residential,Contract,Fixed,24,0.076,0.076,,,,,$0.00,,,,6,,nrr,524,,,,,,,,N,,Y,,,,,,All
194907,0C04AE12-2320,nrg_residential,mass_market,inbound_telemarketing,,*Secondary Plans,price_lock_24m,24M Price Lock Plan,24M Price Lock Plan,10/08/2018,,OH,Electric,73,OE,residential,Contract,Fixed,24,0.076,0.076,,,,,$0.00,,,,6,,nrr,524,,,,,,,,N,,Y,,,,,,All
206604,50F8556F-0261,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives,Fixed plan that benefits Big Brothers Big Sisters,"$50 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually",03/14/2019,,NJ,Electric,30,RECO,residential,contract,fixed,12,0.127,0.127,,,,,$120.00,,,,6,,bbs,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
206572,624D3387-F61C,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives_flex,Flexible plan that benefits Big Brothers Big Sisters,"$50 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually",03/14/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.13,0.13,,,,,,,,,6,,bbs,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
227425,0DA0A599-9A6D,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives_gas,Gas plan that benefits Big Brothers Big Sisters,"$25 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually (Gas)",01/06/2020,,PA,Gas,68,UGIG,residential,Intro,Variable,3,0.45,0.45,,,,,,,,,6,,bbs,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226867,0125996E-2D11,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives_gas,Gas plan that benefits Big Brothers Big Sisters,"$25 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually (Gas)",11/14/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,2.99,0.299,,,,,,,,,6,,bbs,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226508,07B7671E-0E2E,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives_gas,Gas plan that benefits Big Brothers Big Sisters,"$25 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,PA,Gas,75,PECO-GAS,residential,Intro,Variable,3,0.57,0.57,,,,,,,,,6,,bbs,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226509,082992EB-AB29,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives_gas,Gas plan that benefits Big Brothers Big Sisters,"$25 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,PA,Gas,76,PGW,residential,Intro,Variable,3,0.47,0.47,,,,,,,,,6,,bbs,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226510,094AAD16-9014,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives_gas,Gas plan that benefits Big Brothers Big Sisters,"$25 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,PA,Gas,77,NFGPA,residential,Intro,Variable,3,0.35,0.35,,,,,,,,,6,,bbs,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
210999,1EC8C559-3F7C,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,bigbrothersbigsisters_gives_gas,Gas plan that benefits Big Brothers Big Sisters,"$25 contribution to Big Brothers Big Sisters after 1 month of service, and 1% ongoing contribution annually (Gas)",04/22/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,3,3.6876,3.6876,,,,,,,,,6,,bbs,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
206644,2F106A17-D4AB,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives,Fixed Plan that Benefits Children's Hospital of Philadelphia,"$50 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually",03/14/2019,,NJ,Electric,30,RECO,residential,contract,fixed,12,0.127,0.127,,,,,$120.00,,,,6,,hop,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
206614,47887F4B-AE1A,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives_flex,Flexible Plan that Benefits Children's Hospital of Philadelphia,"$50 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually",03/14/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.13,0.13,,,,,,,,,6,,hop,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
227423,0EE7323C-6002,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives_gas,Gas plan benefiting The Children's Hospital of Philadelphia,"$25 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually (Gas)",01/06/2020,,PA,Gas,68,UGIG,residential,Intro,Variable,3,0.45,0.45,,,,,,,,,6,,hop,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226868,068C31BD-39C0,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives_gas,Gas plan benefiting The Children's Hospital of Philadelphia,"$25 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually (Gas)",11/14/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,2.99,0.299,,,,,,,,,6,,hop,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226515,0D2B3A45-896F,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives_gas,Gas plan benefiting The Children's Hospital of Philadelphia,"$25 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,PA,Gas,75,PECO-GAS,residential,Intro,Variable,3,0.57,0.57,,,,,,,,,6,,hop,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226516,0E5ACFE8-B147,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives_gas,Gas plan benefiting The Children's Hospital of Philadelphia,"$25 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,PA,Gas,76,PGW,residential,Intro,Variable,3,0.47,0.47,,,,,,,,,6,,hop,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226517,0F876AFF-9894,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives_gas,Gas plan benefiting The Children's Hospital of Philadelphia,"$25 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,PA,Gas,77,NFGPA,residential,Intro,Variable,3,0.35,0.35,,,,,,,,,6,,hop,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
211007,218A23D0-2BB3,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,hop_gives_gas,Gas plan benefiting The Children's Hospital of Philadelphia,"$25 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually (Gas)",04/22/2019,,PA,Gas,65,PNGPA,residential,Intro,Variable,3,3.6876,3.6876,,,,,,,,,6,,hop,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
214424,0B0A9783-1074,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,lurieschildrenshospital_gives,Fixed plan that benefits Lurie Children's Hospital,"$50 contribution to Lurie Children's Hospital after 1 month of service, and 1% ongoing contribution annually",06/28/2019,,IL,Electric,81,Ameren,residential,Contract,Fixed,12,0.067,0.067,,,,,$0.00,,,,6,,lch,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
228349,04AA4117-B306,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,lurieschildrenshospital_gives_flex,Flexible plan that benefits Lurie Children's Hospital,"$50 contribution to Lurie Children's Hospital after 1 month of service, and 1% ongoing contribution annually",02/04/2020,,IL,Electric,81,Ameren,residential,Intro,Variable,3,0.049,0.049,,,,,,,,,6,,lch,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226518,1043188D-9E04,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,lurieschildrenshospital_gives_gas,Gas plan that benefits Lurie Children's Hospital,"$25 contribution to Lurie Children's Hospital after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,IL,Gas,69,PEOPGAS,residential,Intro,Variable,3,0.27,0.27,,,,,,,,,6,,lch,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226519,118DC16A-036F,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,lurieschildrenshospital_gives_gas,Gas plan that benefits Lurie Children's Hospital,"$25 contribution to Lurie Children's Hospital after 1 month of service, and 1% ongoing contribution annually (Gas)",11/12/2019,,IL,Gas,70,NICOR,residential,Intro,Variable,3,0.27,0.27,,,,,,,,,6,,lch,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
206608,4A92D6BE-D466,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,nemours_gives,Fixed plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",03/14/2019,,NJ,Electric,30,RECO,residential,contract,fixed,12,0.127,0.127,,,,,$120.00,,,,6,,nem,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
206542,809C29C6-A704,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,nemours_gives_flex,Flexible plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",03/14/2019,,NJ,Electric,30,RECO,residential,intro,variable,3,0.13,0.13,,,,,,,,,6,,nem,142,$50,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
227421,10F02CCF-E2F3,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,nemours_gives_gas,Gas plan that benefits duPont Hospital for Children,"$25 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually (Gas)",01/06/2020,,PA,Gas,68,UGIG,residential,Intro,Variable,3,0.45,0.45,,,,,,,,,6,,nem,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
226869,06C416CE-D0E7,nrg_residential,mass_market,inbound_telemarketing,,Charitable Contributions,nemours_gives_gas,Gas plan that benefits duPont Hospital for Children,"$25 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually (Gas)",11/14/2019,,PA,Gas,64,COLPAG,residential,Intro,Variable,3,2.99,0.299,,,,,,,,,6,,nem,144,$25,1 Months,,,,1%,12 Months,N,26.0,Y,,,,,,All
