Action,SKU,CampaignID,OfferID,BrandSlug,ChannelSlug,SubChannel,Ranking,ProductSlug,ProductName,ProductDescription,BaseProduct,ProductPath,ExpirationDate,StateSlug,Commodity,UtilitySlug,UtilityZone,PremiseType,PricingTerm,PricingEngineLockType,TermsOfServiceType,UtilityRate,Rate,UtilityOnPeakRate,OnPeakRate,UtilityOffPeakRate,OffPeakRate,PenaltyType,EarlyCancellationFee,DailyServiceCharge,MonthlyServiceCharge,VASCode,ProductEligibilityClass,Adder,PartnerCode,PromoCode,MerchandiseText,MerchandiseSlug,MerchandiseVesting,SignupBonus,SignupVesting,OngoingValue,OngoingFrequency,PriorityLevel,TermsOfServiceTemplate,RequiresPriceChangeNotice,RateCategory
None,g028c0a8a98f1168,U-00004760,1000047788,nrg_residential,web,,,psu_2mon_75_bonus_3pcnt_earn_corporate,Electric Plan for Penn State Alumni Association members,$75 Check/ 3% Cash Back - nrghomepower.com,,,02/02/2222,nj,electric,jcpl,,residential,3,intro,variable,0.095,0.095,,,,,,,,,6,,,psu,78,,,,$75,2 Months,3%,12 Month,23.0,,False,NRGHRVAR2
None,g028ea1cbae594fe,U-00003684,1000043573,nrg_residential,inbound_telemarketing,,,nemours_gives_flex,Flexible plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,nj,electric,jcpl,,residential,3,intro,variable,0.085,0.085,,,,,,,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR2
None,g02995284fbcbd1a,U-00004843,1000048694,nrg_residential,retail,walmart,,secure_plus_plan_walmart,Walmart Secure Plus Plan,Secure Plus Plan - $25 Gift Card,,,02/02/2222,pa,electric,peco,,residential,6,contract,fixed,0.075,0.075,,,,,prorated,60.0,,,6,,,wal,592,,,,$25,3 months,,,22.0,,True,NRGHRFIX
None,g02a2979ce635a01,U-00002433,1000048892,nrg_residential,web,,,employee_offer,Employee Offer,Employee Offer,,,02/02/2222,ny,electric,coned,,residential,1,intro,variable,0.05825,0.05825,,,,,,,,,6,,,emp,524,,,,,,,,18.0,,False,NRGHRVAR3
None,g02a4cb86c118062,U-00005627,1000050127,nrg_residential,web,,,csr_2mon_10000_bonus_2pcnt_earn_corporate,Power Play Electric Plan with Caesars Rewards,"10,000 bonus/ 2 credits per $1 - nrghomepower.com",Fixed,,04/04/4444,oh,electric,cei,,residential,3,intro,variable,0.056,0.056,,,,,,,,,6,,,csr,47,,,,"10,000 Points",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g02a5613ccb1f1e5,U-00004475,1000047656,nrg_residential,web,,,bostonchildrenshospital_gives_flex,Flexible plan that benefits Boston Children's Hospital,"$50 contribution to Boston Children's Hospital after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,ma,electric,wmeco,,residential,3,intro,variable,0.115,0.115,,,,,,,,,6,,,bch,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR
None,g02aa7fa82599f4c,U-00004342,1000048600,nrg_residential,door_to_door,,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,,02/02/2222,oh,electric,aepn,,residential,6,contract,fixed,0.059000000000000004,0.059000000000000004,,,,,prorated,0.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,NRGH-OH-PE-V01-20170623,False,NRGHRFIX
None,g02bdb5daef2b70d,U-00004441,1000025734,nrg_residential,retention,,4.0,retention_no_frills,No Frills,SAVE2 Retention 3 Month No Frills,,SAVE2,02/02/2222,nj,electric,pseg,,residential,3,intro,variable,0.128,0.128,,,,,,,,,6,,,rtn,524,,,,,,,,,,False,NRGHRVAR2
None,g02c22cc2a97a96d,U-00004781,1000047043,nrg_residential,inbound_telemarketing,,,aal_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,Partnership/Airline/American,12/31/9999,pa,electric,meted,,residential,3,intro,variable,0.052000000000000005,0.052000000000000005,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g02c360bafc2c304,U-00004784,1000048498,nrg_residential,retention,,1.0,retention_ual_2pcnt_earn_6,Power Trip 6 Month Electric Plan with MileagePlus miles,SAVE1 Retention 6 Month UAL - 2 miles per $1,,SAVE1,02/02/2222,oh,electric,dukeoh,,residential,6,contract,fixed,0.063,0.063,,,,,prorated,0.0,,,6,,,ual,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX
None,g02cc46d8acc5b9a,U-00003673,1000049142,nrg_residential,retail,chop,,hop_gives,Fixed Plan that Benefits Children's Hospital of Philadelphia,"$50 contribution to Children's Hospital of Philadelphia after 1 month of service, and 1% ongoing contribution annually",,,02/02/2222,pa,electric,duq,,residential,12,contract,fixed,0.095,0.095,,,,,prorated,120.0,,,6,,,hop,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g02f4bcecf949402,U-00004770,1000047363,nrg_residential,web,,,psu_2mon_100_bonus_3pcnt_earn,Electric Plan for Penn State Alumni Association members,$100 Check/ 3% Cash Back - Jan 2020 DM,,,12/31/9999,pa,electric,penn,,residential,3,intro,variable,0.063,0.063,,,,,,,,,6,,,psu,84,,,,$100,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g030ec2b5c9ea747,U-00004776,1000047037,nrg_residential,web,,,aal_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,,12/31/9999,nj,electric,pseg,,residential,3,intro,variable,0.109,0.109,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR2
None,g031f1cfd3d9c852,U-00005436,1000049929,nrg_residential,retention,,6.0,retention_cb_realtor_ref_3m,Realtor 3M - Realtor Referrals,SAVE2 Retention 3 Month 1% CB- Realtor Referrals,Fixed,SAVE2,04/04/4444,nj,electric,reco,,residential,3,intro,variable,0.13,0.13,,,,,,,,,6,,,ref,568,,,,,,1%,12 Months,25.0,,False,NRGHRVAR2
None,g03271ee064c74e3,U-00003678,1000049679,nrg_residential,web,,,nemours_gives_corporate,Fixed plan that benefits duPont Hospital for Children,"$50 contribution to Nemours after 1 month of service, and 1% ongoing contribution annually - nrghomepower.com",,,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.083,0.083,,,,,prorated,120.0,,,6,,,nem,142,,,,$50,1 Months,1%,12 Months,26.0,,True,NRGHRFIX
None,g0328d2a07bc2056,U-00004771,1000046784,nrg_residential,retention,,1.0,retention_aal_2pcnt_earn_3,Power Trip Electric Plan with AAdvantage miles,SAVE2 Retention 3 Month AAL - 2 miles per $1,,SAVE2,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.075,0.075,,,,,,,,,6,,,aal,620,,,,,,2*,1 Month,23.0,,False,NRGHRVAR
None,g03513ddc4c02f23,U-00004772,1000047770,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),,LEAD,02/02/2222,nj,electric,pseg,,residential,12,contract,fixed,0.153,0.153,,,,,prorated,120.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,False,NRGHRFIX2
None,g0351f61f74c6096,U-00002433,1000046677,nrg_residential,web,,,employee_offer,Employee Offer,Employee Offer,,,02/02/2222,ny,electric,ngrid,,residential,1,intro,variable,0.04,0.04,,,,,,,,,6,,,emp,524,,,,,,,,18.0,,False,NRGHRVAR3
None,g03585ff3cf668d4,U-00004790,1000036933,nrg_residential,retention,,1.0,retention_ama_5pcnt_earn_12,12 Month Electric Plan for AAA Mid-Atlantic members,LEAD Retention 12 Month - 5% Cash Back (Member Offer),,LEAD,02/02/2222,md,electric,delmarva,,residential,12,contract,fixed,0.096,0.096,,,,,prorated,120.0,,,6,,,ama,636,,,,,,5%,12 Months,23.0,,False,NRGHRFIX
None,g0363598fe9048a4,U-00004731,1000047051,nrg_residential,web,,,ama_2mon_75_cash_3pcnt_earn,Electric Plan for AAA Mid-Atlantic members,$75 Check/ 3% Cash Back - Jan 2020 DM,,,12/31/9999,md,electric,pepco,,residential,3,intro,variable,0.063,0.063,,,,,,,,,6,,,ama,78,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g0364592102c94c6,U-00004754,1000034318,nrg_residential,retention,,1.0,retention_aal_2pcnt_earn_24,Power Trip 24 Month Electric Plan with AAdvantage miles,LEAD Retention 24 Month AAL - 2 miles per $1,,LEAD,02/02/2222,ny,electric,rge,,residential,24,contract,fixed,0.08625,0.08625,,,,,prorated,100.0,,,6,,,aal,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX3
None,g0384629f207a209,U-00005608,1000050070,nrg_residential,web,,,0120dm_winback_75_bonus,Win Back Electric Variable Plan,$75 Check/3% Cash Back - January 2020 DM,Fixed,,04/04/4444,oh,electric,oe,,residential,3,intro,variable,0.037,0.037,,,,,,,,,6,,,nrr,533,,,,$75,2 Months,3%,12 Months,23.0,,False,NRGHRVAR
None,g03860de781b686b,U-00005742,1000050261,nrg_residential,rollover,,,variable,Variable,GZ Rock Out and GZ Torch after 3M,Fixed,Friends and Family,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.051,0.051,,,,,,0.0,,,11,,,gze,159,GZ Rock Out 2 Solar Speaker|Torch 250 Flashlight,gz_rockout2_black|gz_torch250,P3M|P3M,,,,,,,False,NRGHRVAR
None,g03945b5652334c2,U-00005788,1000050380,nrg_residential,rollover,,1.0,variable,Variable,LEAD Retention 24 Month AAL - 2 miles per $1,Fixed,LEAD,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.073,0.073,,,,,,0.0,,,6,,,aal,620,,,,,,2*,1 Month,,,False,NRGHRVAR
None,g03ca431f7885bac,U-00005715,1000050281,nrg_residential,rollover,sams,,variable,Variable,Price Lock Plan,Fixed,,04/04/4444,oh,electric,cei,,residential,1,intro,variable,0.078,0.078,,,,,,0.0,,,6,,,sam,524,,,,,,,,,NRGH-OH-PE-V01-20170623,False,NRGHRVAR
None,g03ccfaf83f9ba8b,U-00004812,1000048445,nrg_residential,retention,,1.0,retention_swa_2pcnt_earn_6,Power Trip 6 Month Electric Plan with Rapid Rewards points,SAVE1 Retention 6 Month SWA - 2 points per $1,,SAVE1,02/02/2222,pa,electric,ppl,,residential,6,contract,fixed,0.083,0.083,,,,,prorated,60.0,,,6,,,swa,620,,,,,,2*,1 Month,23.0,,True,NRGHRFIX
None,g03d32c4c06a250d,U-00005232,1000047169,nrg_residential,inbound_telemarketing,,,swa_2mon_12500_bonus_3pcnt_earn,SWA Premier Power Trip Electric Plan w Rapid Rewards points,"12,500 bonus/ 3 points per $1  (SWA Premier Only) - January 2020 DM",,Partnership/Airline/Southwest,12/31/9999,oh,electric,aepn,,residential,3,intro,variable,0.040999999999999995,0.040999999999999995,,,,,,,,,6,,,swa,98,,,,"12,500 Points",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,g03dc445ebd64d3c,U-00004650,1000034416,nrg_residential,retention,,1.0,retention_blu_2pcnt_earn_12,BLU 12M Fixed Plan,LEAD Retention 12 Month BLU - 2 points per $1,,LEAD,02/02/2222,pa,electric,peco,,residential,12,contract,fixed,0.092,0.092,,,,,prorated,120.0,,,6,,,blu,620,,,,,,2*,1 Month,23.0,,True,NRGHRFIX
None,g03f5fcf27865753,U-00004772,1000048536,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),,LEAD,02/02/2222,pa,electric,duq,,residential,12,contract,fixed,0.0939,0.0939,,,,,prorated,120.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,True,NRGHRFIX
None,g0402f3a98361e04,U-00004799,1000048664,nrg_residential,retention,,1.0,retention_swa_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with Rapid Rewards points,LEAD Retention 12 Month - 3 points per $1 (Cardholders only),,LEAD,02/02/2222,pa,electric,wpp,,residential,12,contract,fixed,0.073,0.073,,,,,prorated,120.0,,,6,,,swa,622,,,,,,3*,1 Month,23.0,,True,NRGHRFIX
None,g0416143e16e6f60,U-00004444,1000036921,nrg_residential,retention,,1.0,retention_pfb_5pcnt_annual_earn_24,PFB 24M Fixed Plan,LEAD Retention 24 Month - 5% Cash Back,,LEAD,02/02/2222,pa,electric,ppl,,residential,24,contract,fixed,0.099,0.099,,,,,prorated,240.0,,,6,,,pfb,410,,,,,,5%,12 Months,23.0,,True,NRGHRFIX
None,g041e5688375ca05,U-00003810,1000031361,nrg_residential,retail,sams,,6m_samsclub_50_3mnths,Sam's Club Secure Plus Plan,Secure Plus Plan - $50 Gift Card,,,02/02/2222,il,electric,comed,,residential,6,contract,fixed,0.087,0.087,,,,,,,,,6,,,sam,414,,,,$50,3 months,,,22.0,,False,NRGHRFIX
None,g042d926901ea340,U-00005613,1000050099,nrg_residential,web,,,aal_2mon_10000_bonus_2pcnt_earn_corporate,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - nrghomepower.com",Fixed,,04/04/4444,oh,electric,oe,,residential,3,intro,variable,0.059,0.059,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g042e44b428c5459,U-00004912,1000037344,nrg_residential,retention,,3.0,nst_1mon_15mon_fixed,Learn & Conserve Plan,Google Nest after 1 month of service,,Lead,02/02/2222,ny,electric,coned,,residential,15,contract,fixed,0.105,0.105,,,,,prorated,100.0,,,6,,,nst,612,Google Nest Learning Thermostat,nest_learning_thermostat,1 month,,,,,,,False,NRGHRFIX3
None,g0446acd09407fe9,U-00004349,1000048232,nrg_residential,inbound_telemarketing,,,fnf_bbs_75_1pcnt_annual,FNF Choose to Give - BBS,$75 donation after 1M/ 1% ongoing,,Friends and Family,02/02/2222,pa,electric,peco,,residential,12,contract,fixed,0.065,0.065,,,,,prorated,120.0,,,6,,,bbs,149,,,,$75,1 Months,1%,12 Months,8.0,,True,NRGHRFIX
None,g04513013bebc184,U-00004886,1000047191,nrg_residential,inbound_telemarketing,,,ual_2mon_12500_bonus_3pcnt_earn,CH Power Trip Electric Plan with MileagePlus miles,"12,500 bonus/ 3 miles per $1 (Cardholders) - Jan 2020 DM",,hidden,12/31/9999,pa,electric,duq,,residential,3,intro,variable,0.055999999999999994,0.055999999999999994,,,,,,,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,23.0,,False,NRGHRVAR
None,g045607ff74c73e6,U-00005829,1000050420,nrg_residential,inbound_telemarketing,,,"philabundance_gives03/19/2020,_16:56:3392","Fixed plan that benefits Philabundance03/19/2020, 16:56:33102","$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually",Fixed,Charitable Contributions,04/04/4444,nj,electric,reco,,residential,12,contract,fixed,0.127,0.127,,,,,prorated,120.0,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRFIX2
None,g0475571d5b74423,U-00003283,1000047670,nrg_residential,inbound_telemarketing,,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,*Secondary Plans,02/02/2222,de,electric,dplde,,residential,6,contract,fixed,0.08900000000000001,0.08900000000000001,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,False,NRGHRFIX
None,g0475ac036880bd6,U-00004434,1000025650,nrg_residential,retention,,4.0,retention_no_frills,No Frills,LEAD Retention 24 Month No Frills,,LEAD,02/02/2222,pa,electric,peco,,residential,24,contract,fixed,0.094,0.094,,,,,prorated,240.0,,,6,,,rtn,524,,,,,,,,,,True,NRGHRFIX
None,g047b8286610549f,U-00005685,1000050225,nrg_residential,rollover,,,variable,Variable,"12,500 /3 points per $1  (12mo fixed/10% disc) - January 2020 DM",Fixed,,04/04/4444,oh,electric,oe,,residential,1,intro,variable,0.045,0.045,,,,,,0.0,,,6,,,ual,98,,,,"12,500 Miles",2 Months,3*,1 Month,,,False,NRGHRVAR
None,g0483ebb1287eb8f,U-00004829,1000048127,nrg_residential,retention,,1.0,retention_swa_3pcnt_earn_3,CH Power Trip Electric Plan with Rapid Rewards points,SAVE2 Retention 3 Month - 3 points per $1 (Cardholders only),,SAVE2,02/02/2222,ma,electric,come,,residential,3,intro,variable,0.127,0.127,,,,,,,,,6,,,swa,622,,,,,,3*,1 Month,23.0,,False,NRGHRVAR
None,g04893531002fb18,U-00002419,1000027855,nrg_residential,retail,price_lock,,price_lock_12m,12M Price Lock Plan,12M Price Lock Plan,,,02/02/2222,ma,electric,camb,,residential,12,contract,fixed,0.145,0.145,,,,,prorated,120.0,,,6,,,nrr,524,,,,,,,,,,False,NRGHRFIX
None,g049a3550867906a,U-00004387,1000049586,nrg_residential,retail,pfb,,pfb_2mon_100_bonus_5pcnt_annual_earn,PA Farm Bureau Variable Plan,$100 Check/ 5% Annual Cash Back,,Partnership/Farm Bureau,02/02/2222,pa,electric,penn,,residential,3,intro,variable,0.071,0.071,,,,,,,,,6,,,pfb,639,,,,$100,2 Months,5%,12 Months,23.0,,False,NRGHRVAR
None,g049fba204d3c0fd,U-00004434,1000049568,nrg_residential,retention,,4.0,retention_no_frills,No Frills,LEAD Retention 12 Month No Frills,,LEAD,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.079,0.079,,,,,prorated,120.0,,,6,,,rtn,524,,,,,,,,,,True,NRGHRFIX
None,g04c0c7e40098ac4,U-00003437,1000024420,nrg_residential,realtor,,,realtor_12_cb,Realtor Select Plan - 12 Month,Realtor Select Plan - 12 Month,,Realtor Facing,02/02/2222,md,electric,apmd,,residential,12,contract,fixed,0.074,0.074,,,,,prorated,120.0,,,6,,,nrr,563,,,,$25,2 Months,3%,12 Months,25.0,,False,NRGHRFIX
None,g04c721bee1f60db,U-00004347,1000043781,nrg_residential,inbound_telemarketing,,,philabundance_gives_flex,Flexible plan that benefits Philabundance,"$50 contribution to Philabundance after 1 month of service, and 1% ongoing contribution annually",,Charitable Contributions,02/02/2222,nj,electric,pseg,,residential,3,intro,variable,0.151,0.151,,,,,,,,,6,,,pbn,142,,,,$50,1 Months,1%,12 Months,26.0,,False,NRGHRVAR2
None,g04d73383ee6039d,U-00004773,1000037096,nrg_residential,retention,,1.0,retention_ual_2pcnt_earn_24,Power Trip 24 Month Electric Plan with MileagePlus miles,LEAD Retention 24 Month UAL - 2 miles per $1,,LEAD,02/02/2222,md,electric,delmarva,,residential,24,contract,fixed,0.10400000000000001,0.10400000000000001,,,,,prorated,240.0,,,6,,,ual,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX
None,g04dcc7a82fec45e,U-00004773,1000037082,nrg_residential,retention,,1.0,retention_ual_2pcnt_earn_24,Power Trip 24 Month Electric Plan with MileagePlus miles,LEAD Retention 24 Month UAL - 2 miles per $1,,LEAD,02/02/2222,il,electric,comed,,residential,24,contract,fixed,0.09699999999999999,0.09699999999999999,,,,,prorated,0.0,,,6,,,ual,620,,,,,,2*,1 Month,23.0,,False,NRGHRFIX
None,g04e4bb8c7fd2536,U-00004772,1000049700,nrg_residential,retention,,1.0,retention_ual_3pcnt_earn_12,CH Power Trip 12 Month Electric Plan with MileagePlus points,LEAD Retention 12 Month UAL - 3 miles per $1 (Cardholders only),,LEAD,02/02/2222,pa,electric,penn,,residential,12,contract,fixed,0.08199999999999999,0.08199999999999999,,,,,prorated,120.0,,,6,,,ual,622,,,,,,3*,1 Month,23.0,,True,NRGHRFIX
None,g04eba8b1a08f8b6,U-00002685,1000037762,nrg_residential,retention,,6.0,realtor_variable,Retention Realtor Select Plan - 3 Month,SAVE2 Retention Realtor Select Plan - 3 Month,,Realtor Facing,02/02/2222,pa,electric,meted,,residential,3,intro,variable,0.054000000000000006,0.054000000000000006,,,,,,,,,9,,,rea,589,,,,,,50 points,1 Month,25.0,,False,NRGHRVAR
None,g04f4f50b2e81ab1,U-00004818,1000048449,nrg_residential,retention,,1.0,retention_swa_2pcnt_earn_3,Power Trip Electric Plan with Rapid Rewards points,SAVE2 Retention 3 Month SWA - 2 points per $1,,SAVE2,02/02/2222,oh,electric,te,,residential,3,intro,variable,0.051,0.051,,,,,,,,,6,,,swa,620,,,,,,2*,1 Month,23.0,,False,NRGHRVAR
None,g05284abc875f73c,U-00004776,1000047047,nrg_residential,web,,,aal_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with AAdvantage miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,,12/31/9999,pa,electric,wpp,,residential,3,intro,variable,0.046,0.046,,,,,,,,,6,,,aal,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g052b6a583aa507b,U-00004801,1000047231,nrg_residential,inbound_telemarketing,,,ual_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,Partnership/Airline/United Airlines,12/31/9999,ma,electric,come,,residential,3,intro,variable,0.105,0.105,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
None,g052ef4c37c8cc7c,U-00003286,1000047689,nrg_residential,web,,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,,02/02/2222,nj,electric,jcpl,,residential,6,contract,fixed,0.099,0.099,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,False,NRGHRFIX2
None,g05329bb2049350a,U-00004723,1000035340,nrg_residential,retention,,5.0,online_exclusive_24,PA Power Switch Fixed Plan,SAVE4_FINAL PA Power Switch Plan - 24M - LAST RESORT,,SAVE4_FINAL,12/31/9999,pa,electric,wpp,,residential,24,contract,fixed,0.07200000000000001,0.07200000000000001,,,,,prorated,240.0,,,6,,,nrr,524,,,,,,,,,,True,NRGHRFIX
None,g054c3789fc9d104,U-00004430,1000037025,nrg_residential,retention,,2.0,retention_hop_gives_24,Children's Hospital of Philadelphia 24M Retention Offer,SAVE2 3% ongoing contribution annually to Children's Hospital of Philadelphia,,SAVE2,02/02/2222,de,electric,dplde,,residential,24,contract,fixed,0.10400000000000001,0.10400000000000001,,,,,prorated,240.0,,,6,,,hop,143,,,,,,3%,12 Months,26.0,,False,NRGHRFIX
None,g055315047523789,U-00004791,1000049468,nrg_residential,retention,,1.0,retention_ual_2pcnt_earn_3,Power Trip Electric Plan with MileagePlus miles,SAVE2 Retention 3 Month UAL - 2 miles per $1,,SAVE2,02/02/2222,pa,electric,peco,,residential,3,intro,variable,0.065,0.065,,,,,,,,,6,,,ual,620,,,,,,2*,1 Month,23.0,,False,NRGHRVAR
None,g0556b1f9be26f83,U-00003283,1000047647,nrg_residential,inbound_telemarketing,,,gz_rockout2_black,Renewable Plan,Goal Zero Rock Out 2 Solar Speaker,,*Secondary Plans,02/02/2222,ma,electric,come,,residential,6,contract,fixed,0.129,0.129,,,,,prorated,60.0,,,11,,,gze,406,Goal Zero Rock Out 2 Solar Rechargeable Speaker,gz_rockout2_black,P3M,,,,,,,False,NRGHRFIX
None,g055b592a57a0295,U-00004418,1000049744,nrg_residential,retention,,3.0,retention_cb_and_green,Cash Back + Green Option,LEAD Retention 12 Month 1% Cash Back and 25% Green,,LEAD,02/02/2222,pa,electric,ppl,,residential,12,contract,fixed,0.085,0.085,,,,,prorated,120.0,,,7,,,rtn,522,,,,,,1%,3 Months,,,True,NRGHRFIX
None,g0563dd496180289,U-00004729,1000046958,nrg_residential,retail,essentials|aal|pfb|ual,,variable,Essentials Electric Variable Plan,Basic Retail Variable Plan,,,02/02/2222,ma,electric,wmeco,,residential,3,intro,variable,0.11199999999999999,0.11199999999999999,,,,,,,,,7,,,nrr,632,,,,$25,3 Months,1%,12 Months,,,False,NRGHRVAR
None,g05a59f0cdb948c9,U-00004801,1000047040,nrg_residential,inbound_telemarketing,,,ual_2mon_10000_bonus_2pcnt_earn,Power Trip Electric Plan with MileagePlus miles,"10,000 bonus/ 2 miles per $1 - Jan 2020 DM",,Partnership/Airline/United Airlines,12/31/9999,oh,electric,dpl,,residential,3,intro,variable,0.039,0.039,,,,,,,,,6,,,ual,47,,,,"10,000 Miles",2 Months,2*,1 Month,23.0,,False,NRGHRVAR
